# q intensity propagated_error
8.628396586829734094e-02 1.011135720531911725e-03 5.072836358926580570e-04
8.639518424762440696e-02 1.355839433547108980e-03 5.108095611986191321e-04
8.650640262695147298e-02 1.468067005217257165e-03 5.115060472564469159e-04
8.661762100627851124e-02 1.016556780118256509e-03 5.062143410864054869e-04
8.672883938560557726e-02 1.400425835337969216e-03 5.121375024191972486e-04
8.684005776493264328e-02 7.951785447903418624e-04 5.058161516928111681e-04
8.695127614425968154e-02 2.888731301092378745e-04 4.995209569273144487e-04
8.706249452358674756e-02 1.878984555472387047e-03 5.152026565130506065e-04
8.717371290291381358e-02 4.662940775869220400e-04 5.006290918822860073e-04
8.728493128224085185e-02 1.535702950646332388e-03 5.116981627230626642e-04
8.739614966156791787e-02 1.417545021805549643e-03 5.109211754666246382e-04
8.750736804089498388e-02 9.385945173991348811e-04 5.030473904978825751e-04
8.761858642022202215e-02 1.268984660784115703e-03 5.110376015832389460e-04
8.772980479954908817e-02 5.789252740533538943e-04 5.057560933455003838e-04
8.784102317887615419e-02 1.131487190783545677e-03 5.099920285756743979e-04
8.795224155820319245e-02 1.326064791606167831e-03 5.129211250139431577e-04
8.806345993753025847e-02 4.147029524672538048e-04 5.035469180326327754e-04
8.817467831685732449e-02 1.456497244526420987e-03 5.143725571293683834e-04
8.828589669618436275e-02 9.055473185961004923e-04 5.063703175368071971e-04
8.839711507551142877e-02 1.304400095678337479e-03 5.117856817087826924e-04
8.850833345483849479e-02 1.061378425480180576e-03 5.100617741650313643e-04
8.861955183416553306e-02 1.217033249139479190e-03 5.094447458595673149e-04
8.873077021349259907e-02 1.633387894223615328e-03 5.122634120909518550e-04
8.884198859281966509e-02 6.479938589320673181e-04 5.029966753725857850e-04
8.895320697214670336e-02 1.225821301114232709e-03 5.125672075166741058e-04
8.906442535147376938e-02 1.513362870311861508e-03 5.118291261762777542e-04
8.917564373080083540e-02 8.335264241646350714e-04 5.071718909697938739e-04
8.928686211012787366e-02 9.970599949594323441e-04 5.084055550497888678e-04
8.939808048945493968e-02 -4.972668070470781521e-04 4.914142208474646866e-04
8.950929886878200570e-02 6.510012152986764666e-04 5.035018534941524716e-04
8.962051724810904396e-02 1.045359533714866618e-03 5.087764895815900671e-04
8.973173562743610998e-02 1.238037844542051735e-04 5.036804311699988497e-04
8.984295400676317600e-02 9.744734529572134096e-04 5.094931363145621455e-04
8.995417238609021426e-02 9.502006689879397006e-04 5.075323458856215685e-04
9.006539076541728028e-02 1.795330077946782205e-03 5.144138186717417491e-04
9.017660914474434630e-02 2.002975147347429985e-04 5.010160279413116606e-04
9.028782752407138457e-02 1.223009652446167134e-03 5.115699082652152294e-04
9.039904590339845059e-02 8.821676547449350259e-04 5.067484524795595789e-04
9.051026428272551660e-02 7.024344410647975767e-04 5.092425022958108755e-04
9.062148266205255487e-02 8.659061850753539680e-04 5.069495713028517340e-04
9.073270104137962089e-02 1.410637484478231146e-03 5.153735308883476739e-04
9.084391942070668691e-02 3.474457094148862557e-04 5.023480974483767424e-04
9.095513780003372517e-02 1.883569190182961262e-03 5.171424023859325743e-04
9.106635617936079119e-02 1.534890030421790647e-03 5.143771694855883226e-04
9.117757455868785721e-02 9.103769647728979231e-04 5.073388446575215248e-04
9.128879293801489547e-02 7.592075013603538647e-04 5.065260606356080612e-04
9.140001131734196149e-02 3.792773673160498848e-04 5.044591844133823133e-04
9.151122969666902751e-02 9.349723435770548874e-04 5.100664224943347565e-04
9.162244807599606577e-02 -5.579018115204927020e-04 4.933612124202109732e-04
9.173366645532313179e-02 2.342115647668147060e-04 5.057189913444445212e-04
9.184488483465019781e-02 5.404211808166317632e-04 5.052812393743331834e-04
9.195610321397723608e-02 1.229034687313550200e-03 5.115054388334256416e-04
9.206732159330430210e-02 3.197936068753126637e-04 5.055208496877716109e-04
9.217853997263136812e-02 5.617060879822867447e-04 5.053155942705553957e-04
9.228975835195840638e-02 7.137834132448610258e-04 5.073570097199137314e-04
9.240097673128547240e-02 1.155310119338132796e-03 5.098533843822602865e-04
9.251219511061253842e-02 6.161853632111954915e-04 5.081864814724985783e-04
9.262341348993957668e-02 -2.088097464017189819e-04 4.967690533146157297e-04
9.273463186926664270e-02 5.678815601158453130e-04 5.035056991610046022e-04
9.284585024859370872e-02 1.357829289310011345e-03 5.120449575720884819e-04
9.295706862792074698e-02 1.316675534032682449e-03 5.131211395864512933e-04
9.306828700724781300e-02 1.691740342732405561e-03 5.159140625523848424e-04
9.317950538657487902e-02 4.571722149670116864e-04 5.036301760928197160e-04
9.329072376590191729e-02 1.948498711871436695e-04 5.004462737284861521e-04
9.340194214522898331e-02 5.152339270498122736e-04 5.067017106613986785e-04
9.351316052455604932e-02 4.724160936550383938e-04 5.054900823375554344e-04
9.362437890388308759e-02 1.045973949061921454e-03 5.115956880875466815e-04
9.373559728321015361e-02 3.561875313521506436e-04 5.013371882142895596e-04
9.384681566253721963e-02 -2.824486118530311618e-04 4.975466890128025111e-04
9.395803404186425789e-02 8.357579609849820346e-04 5.057117837658370047e-04
9.406925242119132391e-02 6.371126878976889063e-04 5.037466171691141114e-04
9.418047080051838993e-02 6.270235533171533704e-04 5.059314203069262446e-04
9.429168917984542819e-02 5.279940562550738958e-04 5.046238030999052049e-04
9.440290755917249421e-02 5.767420160097957993e-06 5.000766516999342664e-04
9.451412593849956023e-02 8.632263113935306764e-04 5.063022936215483315e-04
9.462534431782659849e-02 -1.996511292225167100e-04 4.962475513183837485e-04
9.473656269715366451e-02 1.065818701624185461e-03 5.083773143179662552e-04
9.484778107648073053e-02 6.719035357566731370e-04 5.095350053601517548e-04
9.495899945580776880e-02 1.784186111888581838e-03 5.131867451025175567e-04
9.507021783513483482e-02 4.496026245383415165e-04 5.031245929221523239e-04
9.518143621446190084e-02 4.325609148250961211e-04 5.081554564812275354e-04
9.529265459378893910e-02 7.127221582226769825e-04 5.269129886206311460e-04
9.540387297311600512e-02 1.231058881359152479e-03 5.418358069904143310e-04
9.551509135244307114e-02 6.874076328554218351e-04 5.452025603833797300e-04
9.562630973177010940e-02 7.520466188174271260e-05 5.481688687656921175e-04
9.573752811109717542e-02 7.649574921361548818e-04 5.604748628158118945e-04
9.584874649042424144e-02 1.199736239111966196e-03 5.776844074862320065e-04
9.595996486975127970e-02 7.332058402578119083e-04 5.777943440570575476e-04
9.607118324907834572e-02 1.162332720489333421e-03 5.830129140728522886e-04
9.618240162840541174e-02 4.568742740602593777e-03 6.306164071628512537e-04
9.629362000773245001e-02 1.514282260089788723e-03 6.061790328056347122e-04
9.640483838705951602e-02 -7.790085131239091187e-05 5.931937075269966232e-04
9.651605676638658204e-02 -1.101805167462652224e-04 5.967881818851488752e-04
9.662727514571362031e-02 4.652626164826159649e-04 6.095216311279547149e-04
9.673849352504068633e-02 -4.134239486687403542e-04 6.105603618824417735e-04
9.684971190436775235e-02 1.171049815651203224e-03 6.266336116520369913e-04
9.696093028369479061e-02 5.035785396413500203e-04 6.246428057337382071e-04
9.707214866302185663e-02 4.145002694921698372e-04 6.335753385885957911e-04
9.718336704234892265e-02 -2.608713488829704497e-04 6.345842265965275604e-04
9.729458542167596091e-02 1.001034593979731324e-03 6.497685678354687532e-04
9.740580380100302693e-02 8.877307644191215208e-05 6.373455520491478135e-04
9.751702218033009295e-02 7.317705025547405207e-05 6.468154799932566415e-04
9.762824055965713121e-02 4.778332691819306421e-05 6.473614338036150434e-04
9.773945893898419723e-02 6.292103058514360303e-04 6.588545169891917496e-04
9.785067731831126325e-02 1.695261041793433288e-03 6.806533669306573300e-04
9.796189569763830152e-02 2.410127168089963579e-04 6.657339072184844221e-04
9.807311407696536754e-02 6.271786484120939198e-04 6.819013997580376015e-04
9.818433245629243356e-02 4.287009026144109058e-05 6.764285456880952648e-04
9.829555083561947182e-02 5.099499596067681717e-04 6.821290174691467490e-04
9.840676921494653784e-02 1.126722536137672592e-03 7.027778240051491855e-04
9.851798759427360386e-02 2.037260581486781408e-04 6.927150330025290924e-04
9.862920597360064212e-02 1.703484150922744689e-03 7.245558665276539837e-04
9.874042435292770814e-02 1.962846397453959363e-03 7.323793768447917161e-04
9.885164273225477416e-02 1.615307838188796002e-03 7.314866435698581543e-04
9.896286111158181242e-02 1.497173202904863998e-03 7.364255718774292796e-04
9.907407949090887844e-02 3.027916030176915074e-04 7.234465386239877357e-04
9.918529787023594446e-02 3.036706284906959263e-04 7.317070968987639213e-04
9.929651624956298273e-02 9.438147157788817632e-04 7.446553199212590721e-04
9.940773462889004874e-02 1.314584093201301429e-03 7.611353244903628799e-04
9.951895300821711476e-02 2.074150296683285877e-03 7.819258200216570691e-04
9.963017138754415303e-02 2.205505366086567276e-04 7.651955220339414464e-04
9.974138976687121905e-02 9.360050638728585615e-04 7.816066932875369820e-04
9.985260814619828507e-02 1.365418679160717436e-03 7.907206208156711876e-04
9.996382652552532333e-02 8.297331341491770429e-04 7.866491601915345669e-04
1.000750449048523893e-01 2.058130658371584709e-03 8.104492564494349084e-04
1.001862632841794554e-01 9.067499922706979965e-04 8.038175165366773277e-04
1.002974816635064936e-01 1.080743384888935288e-03 8.132643159429922119e-04
1.004087000428335597e-01 2.143016699477778841e-03 8.290161432749800071e-04
1.005199184221606257e-01 1.321932770263285067e-03 8.204465425846379839e-04
1.006311368014876639e-01 4.632774739974851452e-05 8.113580875080748760e-04
1.007423551808147300e-01 1.018943190081826600e-03 8.315829136574349545e-04
1.008535735601417960e-01 1.105156204286118771e-03 8.390143329357835572e-04
1.009647919394688342e-01 4.420040028643296148e-04 8.334690490783637539e-04
1.010760103187959003e-01 1.393499444732569648e-04 8.297766523945156398e-04
1.011872286981229663e-01 2.981381047208950252e-04 8.520190671966800531e-04
1.012984470774500045e-01 5.200928674023302944e-04 8.645557424288066164e-04
1.014096654567770706e-01 2.151187431816206641e-04 8.629443183054818362e-04
1.015208838361041366e-01 1.032056416381092745e-04 8.786787608454376839e-04
1.016321022154311748e-01 -3.706724938253268264e-04 8.749431525300008792e-04
1.017433205947582409e-01 8.154178508570121553e-04 8.987012845255179603e-04
1.018545389740853069e-01 8.030275544116845243e-04 9.223195974787216662e-04
1.019657573534123451e-01 2.806720537911009533e-03 9.654359830171702159e-04
1.020769757327394112e-01 -1.510875949657271289e-04 9.154399714613990508e-04
1.021881941120664772e-01 8.334832215090293150e-04 9.437363773126738672e-04
1.022994124913935154e-01 -5.764665572651969661e-04 9.354123524787933807e-04
1.024106308707205815e-01 1.228495114606983213e-03 9.742132675877168821e-04
1.025218492500476475e-01 1.068712559269643925e-03 9.837652776028852838e-04
1.026330676293746857e-01 2.841651516349207041e-03 1.041376009437295887e-03
1.027442860087017518e-01 8.552930137995795601e-04 1.004615924902483746e-03
1.028555043880288178e-01 1.282562136758751137e-03 1.023113988236730486e-03
1.029667227673558560e-01 2.317073991800880362e-03 1.062541629698321010e-03
1.030779411466829221e-01 2.697955322850491278e-04 1.023871246140734296e-03
1.031891595260099881e-01 4.882090119332216371e-04 1.055045571408378844e-03
1.033003779053370264e-01 6.270289145896279503e-04 1.090032417854055070e-03
1.034115962846640924e-01 1.962733437679241300e-04 1.080210775528314595e-03
1.035228146639911584e-01 -1.238842083357255541e-03 1.103821679125710584e-03
1.036340330433181967e-01 1.106379151044615400e-03 1.131125205109927709e-03
1.037452514226452627e-01 3.991544532506337284e-04 1.144636915413421371e-03
1.038564698019723287e-01 2.874470121786223964e-05 1.148108736004075725e-03
1.039676881812993670e-01 -7.377077592298809938e-04 1.147056397641929397e-03
1.040789065606264330e-01 1.028413808008110664e-03 1.220389137140527342e-03
1.041901249399534990e-01 -7.466125737763257275e-04 1.176882170448559101e-03
1.043013433192805373e-01 7.024845775641941348e-04 1.223848704223787611e-03
1.044125616986076033e-01 -5.926357416843469617e-04 1.216077253114260541e-03
1.045237800779346693e-01 -1.096451434103976746e-03 1.216533643385980237e-03
1.046349984572617076e-01 1.738500426136033172e-04 1.255674087609741536e-03
1.047462168365887736e-01 1.007650003351789891e-04 1.265705059093538004e-03
1.048574352159158396e-01 6.493274589172808031e-04 1.281564954352595225e-03
1.049686535952428779e-01 5.722561271831426433e-04 1.289839068813375660e-03
1.050798719745699439e-01 1.100841183062507833e-03 1.308807301699937758e-03
1.051910903538970099e-01 1.571431290009552700e-03 1.339023518087817605e-03
1.053023087332240482e-01 2.548113773487813150e-03 1.363499142814588502e-03
1.054135271125511142e-01 1.705119580080748792e-03 1.379700443353238867e-03
1.055247454918781802e-01 -5.171827735950713933e-04 1.311659642062492324e-03
1.056359638712052185e-01 1.220113179939644882e-03 1.390876587893697357e-03
1.057471822505322845e-01 3.314648959507997261e-04 1.386862087758224940e-03
1.058584006298593505e-01 4.490152605252581419e-04 1.416437958138218062e-03
1.059696190091863888e-01 2.257284522735443499e-03 1.453238490252893545e-03
1.060808373885134548e-01 3.606208601440060585e-03 1.517375376920705645e-03
1.061920557678405208e-01 2.801989510816983719e-03 1.516598972894325293e-03
1.063032741471675591e-01 5.800510215734598629e-04 1.457618086871603595e-03
1.064144925264946251e-01 1.580215694601629084e-03 1.533151592182365386e-03
1.065257109058216911e-01 -1.640057410138180682e-03 1.409000647994982638e-03
1.066369292851487294e-01 3.598746706638233928e-03 1.624080199818254142e-03
1.067481476644757954e-01 2.387906527341745327e-03 1.617297935788863461e-03
1.068593660438028614e-01 8.207806109258482252e-04 1.583216315450225106e-03
1.069705844231298997e-01 -2.841621478905098641e-03 1.464258002023823783e-03
1.070818028024569657e-01 -1.311339271351175811e-03 1.538497730450381386e-03
1.071930211817840317e-01 1.152807010562414275e-03 1.662348402614867134e-03
1.073042395611110700e-01 1.903931034563169367e-03 1.713466201804097816e-03
1.074154579404381360e-01 6.693358107949555491e-04 1.676064379955863977e-03
1.075266763197652020e-01 1.407646702955924617e-03 1.737911520433562751e-03
1.076378946990922403e-01 6.335744725757055940e-04 1.720842598518117434e-03
1.077491130784193063e-01 -1.542909614708216914e-03 1.673916727889501613e-03
1.078603314577463723e-01 2.681175379035699580e-03 1.869407877729771040e-03
1.079715498370734106e-01 -1.843786012155009674e-03 1.728930275518813543e-03
1.080827682164004766e-01 -1.086984138309578241e-03 1.802145021089093585e-03
1.081939865957275426e-01 4.043898532614768893e-04 1.924950200550056088e-03
1.083052049750545809e-01 1.012095519551375195e-03 1.945028995893016178e-03
1.084164233543816469e-01 5.076223943894578317e-04 1.960624651760659552e-03
1.085276417337087129e-01 2.269816136048659339e-03 2.098978761177264056e-03
1.086388601130357512e-01 2.173193324357770156e-03 2.128848136402327392e-03
1.087500784923628172e-01 3.659308326138796530e-03 2.221446051281346541e-03
1.088612968716898832e-01 2.099264806150344387e-03 2.246180715113211233e-03
1.089725152510169215e-01 3.385710683903090518e-03 2.324135416996757613e-03
1.090837336303439875e-01 7.598178199625903184e-04 2.283736999325309321e-03
1.091949520096710535e-01 -4.938293481573374777e-04 2.219594235329129528e-03
1.093061703889980918e-01 -1.176612951230539272e-03 2.295105321514157720e-03
1.094173887683251578e-01 -3.265776358291408443e-04 2.417136720776732420e-03
1.095286071476522238e-01 3.509277922159881324e-03 2.684846233828637723e-03
1.096398255269792621e-01 4.626983792606041007e-03 2.847457364726491916e-03
1.097510439063063281e-01 7.877724787895661052e-04 2.715662974638714550e-03
1.098622622856333941e-01 -3.059097791244316800e-04 2.693490092091542932e-03
1.099734806649604324e-01 8.890022029220019661e-04 2.963289579372021740e-03
1.100846990442874984e-01 -2.392366072015279094e-03 2.916335891014894179e-03
1.101959174236145644e-01 -2.103264722077662074e-03 3.054850203132881189e-03
1.103071358029416027e-01 7.506201882900645495e-04 3.568328577821556612e-03
1.104183541822686687e-01 1.756605306638011482e-03 3.635730638944484772e-03
1.105295725615957347e-01 1.093769545296200546e-02 4.624341522371937067e-03
1.106407909409227730e-01 -1.406126439957189334e-03 3.764016833466725560e-03
1.107520093202498390e-01 -3.982034925764595806e-03 4.267370241783022787e-03
1.108632276995769050e-01 5.845278145088901589e-03 5.844381299243330691e-03
1.109744460789039433e-01 1.606628157332510437e-03 6.197420614190423706e-03
1.110856644582310093e-01 -1.332348980711277678e-02 6.715097863607838620e-03
1.111968828375580753e-01 -6.502299711308393709e-03 1.162995251354289293e-02
