# q intensity propagated_error
8.628396586829734094e-02 2.335132877564130571e-02 1.353502565206089097e-04
8.639518424762440696e-02 2.336705358841618604e-02 1.355738562513455407e-04
8.650640262695147298e-02 2.336654393265669497e-02 1.356449151777403168e-04
8.661762100627851124e-02 2.333904303907013283e-02 1.353449639796749438e-04
8.672883938560557726e-02 2.339122993812509793e-02 1.356061321236186074e-04
8.684005776493264328e-02 2.332462520373842357e-02 1.356167125230147081e-04
8.695127614425968154e-02 2.332992833502711694e-02 1.353900244919761721e-04
8.706249452358674756e-02 2.329006082723961840e-02 1.352751396086200424e-04
8.717371290291381358e-02 2.329386673560394916e-02 1.354737176226293929e-04
8.728493128224085185e-02 2.317498999472063226e-02 1.349180215313510952e-04
8.739614966156791787e-02 2.326767860765753884e-02 1.351857208235247442e-04
8.750736804089498388e-02 2.307994748401870355e-02 1.346663112829733571e-04
8.761858642022202215e-02 2.336916724308036805e-02 1.356175102834697075e-04
8.772980479954908817e-02 2.348225908580073643e-02 1.358847506225952103e-04
8.784102317887615419e-02 2.333865231578313715e-02 1.355844225150721455e-04
8.795224155820319245e-02 2.342918521464775264e-02 1.359984867381029423e-04
8.806345993753025847e-02 2.361934652344789901e-02 1.364227936406926366e-04
8.817467831685732449e-02 2.350848980686467971e-02 1.362159321016664362e-04
8.828589669618436275e-02 2.327882988332890743e-02 1.356116673828281730e-04
8.839711507551142877e-02 2.334505462647042118e-02 1.357245029525638370e-04
8.850833345483849479e-02 2.349341627421986864e-02 1.360622548507457307e-04
8.861955183416553306e-02 2.330166113434632702e-02 1.356787595884148426e-04
8.873077021349259907e-02 2.313747860406335094e-02 1.350880357225581630e-04
8.884198859281966509e-02 2.324842677479095968e-02 1.353697154629042920e-04
8.895320697214670336e-02 2.350167851792589468e-02 1.364421043361730215e-04
8.906442535147376938e-02 2.335923798431426002e-02 1.358669501305755111e-04
8.917564373080083540e-02 2.349894726996718669e-02 1.362242776160523547e-04
8.928686211012787366e-02 2.323338660273624803e-02 1.354865227022853552e-04
8.939808048945493968e-02 2.318035678416915241e-02 1.354747956985040587e-04
8.950929886878200570e-02 2.318655797474620042e-02 1.354737825795254832e-04
8.962051724810904396e-02 2.321750280787882731e-02 1.356063540392890717e-04
8.973173562743610998e-02 2.356338460878534477e-02 1.368633358696285578e-04
8.984295400676317600e-02 2.336640942245261574e-02 1.359861652886242543e-04
8.995417238609021426e-02 2.333095887596280810e-02 1.357034216353413447e-04
9.006539076541728028e-02 2.310091070605963665e-02 1.351329700643969401e-04
9.017660914474434630e-02 2.343213690963265664e-02 1.362571598596215594e-04
9.028782752407138457e-02 2.338688816329429626e-02 1.360515612750395366e-04
9.039904590339845059e-02 2.328162555924291263e-02 1.358703737429448077e-04
9.051026428272551660e-02 2.359906988101801578e-02 1.367758682088169914e-04
9.062148266205255487e-02 2.321382861587821533e-02 1.354261650658548791e-04
9.073270104137962089e-02 2.332912648709990072e-02 1.360323854382433759e-04
9.084391942070668691e-02 2.326422573444656208e-02 1.359339993757628640e-04
9.095513780003372517e-02 2.324240807049314864e-02 1.357359199328826108e-04
9.106635617936079119e-02 2.339176220876431136e-02 1.361503081941011829e-04
9.117757455868785721e-02 2.329175947803131808e-02 1.359015912499796249e-04
9.128879293801489547e-02 2.337508914954205055e-02 1.360439184073135765e-04
9.140001131734196149e-02 2.345212987450421421e-02 1.362041507092279875e-04
9.151122969666902751e-02 2.329834280728198051e-02 1.358075094180772430e-04
9.162244807599606577e-02 2.338534069285655784e-02 1.361786887986176264e-04
9.173366645532313179e-02 2.367142964318705300e-02 1.369927744728899593e-04
9.184488483465019781e-02 2.330679290465994744e-02 1.360074338896556775e-04
9.195610321397723608e-02 2.322430904322164355e-02 1.358778738786339932e-04
9.206732159330430210e-02 2.361819760260832832e-02 1.370834524458490445e-04
9.217853997263136812e-02 2.337407770789740394e-02 1.363791686239834320e-04
9.228975835195840638e-02 2.349451701984529503e-02 1.367793937665278607e-04
9.240097673128547240e-02 2.322916830463347612e-02 1.357389806084203046e-04
9.251219511061253842e-02 2.334731708342142539e-02 1.360952735441196511e-04
9.262341348993957668e-02 2.318515793687458276e-02 1.357850988369041305e-04
9.273463186926664270e-02 2.313944853672496652e-02 1.356408004242415583e-04
9.284585024859370872e-02 2.322268726603332265e-02 1.357915182409857304e-04
9.295706862792074698e-02 2.335781280235531623e-02 1.363723811348866463e-04
9.306828700724781300e-02 2.316723185037930510e-02 1.357432775668896026e-04
9.317950538657487902e-02 2.325720203729999061e-02 1.359298275535065624e-04
9.329072376590191729e-02 2.323077347001936688e-02 1.359515260747215862e-04
9.340194214522898331e-02 2.348949202683463244e-02 1.368968705711006264e-04
9.351316052455604932e-02 2.339692014926406799e-02 1.364242466319620932e-04
9.362437890388308759e-02 2.319591949924926927e-02 1.359479574873082757e-04
9.373559728321015361e-02 2.303302080696587387e-02 1.355386902203829260e-04
9.384681566253721963e-02 2.337396761460422065e-02 1.365176441272853444e-04
9.395803404186425789e-02 2.304612367508868803e-02 1.353759351800391179e-04
9.406925242119132391e-02 2.318256875704471920e-02 1.358622725120097515e-04
9.418047080051838993e-02 2.329377796718591978e-02 1.361541562484843229e-04
9.429168917984542819e-02 2.321094316747001479e-02 1.359705063709475202e-04
9.440290755917249421e-02 2.334949053936762053e-02 1.365640944318082819e-04
9.451412593849956023e-02 2.307742186977681381e-02 1.355156325370268590e-04
9.462534431782659849e-02 2.327744187706900711e-02 1.360522754660616681e-04
9.473656269715366451e-02 2.310324429374864194e-02 1.356964556133096768e-04
9.484778107648073053e-02 2.353145325452822914e-02 1.372955982464997354e-04
9.495899945580776880e-02 2.281417176489136667e-02 1.347735463825757720e-04
9.507021783513483482e-02 2.313827639313205051e-02 1.359537716671909389e-04
9.518143621446190084e-02 2.347687712548252037e-02 1.371861884914638897e-04
9.529265459378893910e-02 2.347863850711309069e-02 1.416860661486116517e-04
9.540387297311600512e-02 2.328924492802591020e-02 1.439784953296079876e-04
9.551509135244307114e-02 2.339974137176257379e-02 1.465571350782619571e-04
9.562630973177010940e-02 2.357407321670671949e-02 1.494935178379953303e-04
9.573752811109717542e-02 2.323858131025471896e-02 1.503776785503537232e-04
9.584874649042424144e-02 2.349380090293111054e-02 1.531666502091803242e-04
9.595996486975127970e-02 2.334159160995795401e-02 1.545238699466783315e-04
9.607118324907834572e-02 2.340349590039811356e-02 1.565015765807603479e-04
9.618240162840541174e-02 2.337372228004487226e-02 1.579763058676969946e-04
9.629362000773245001e-02 2.339212542149477977e-02 1.598779417304395617e-04
9.640483838705951602e-02 2.345467914904488665e-02 1.617999622531991191e-04
9.651605676638658204e-02 2.343937452662727544e-02 1.632380094932407591e-04
9.662727514571362031e-02 2.325119436381804447e-02 1.642045537001548335e-04
9.673849352504068633e-02 2.368709474547989885e-02 1.676248758501175363e-04
9.684971190436775235e-02 2.309669523977276803e-02 1.668801472451546827e-04
9.696093028369479061e-02 2.325209753061147772e-02 1.690788712147575049e-04
9.707214866302185663e-02 2.330041513061157157e-02 1.706580066379491606e-04
9.718336704234892265e-02 2.364813125717276157e-02 1.738901327932064478e-04
9.729458542167596091e-02 2.321502124184132709e-02 1.738158718380700693e-04
9.740580380100302693e-02 2.294061791809590134e-02 1.736853949929776449e-04
9.751702218033009295e-02 2.331789931799283302e-02 1.759603754061464249e-04
9.762824055965713121e-02 2.320690874769859927e-02 1.763506780681019421e-04
9.773945893898419723e-02 2.330511372269841383e-02 1.777643971842795937e-04
9.785067731831126325e-02 2.333407961234975139e-02 1.794364288793064935e-04
9.796189569763830152e-02 2.323557892381453160e-02 1.805722393230954311e-04
9.807311407696536754e-02 2.342558950476707549e-02 1.829975849254515089e-04
9.818433245629243356e-02 2.341653651170737260e-02 1.843544885241943951e-04
9.829555083561947182e-02 2.305606450471973240e-02 1.842643561720162337e-04
9.840676921494653784e-02 2.326235874030855091e-02 1.868882136593743898e-04
9.851798759427360386e-02 2.307340968723441132e-02 1.877889282038411117e-04
9.862920597360064212e-02 2.329965149040964106e-02 1.905896248629286398e-04
9.874042435292770814e-02 2.329775812933852080e-02 1.920532962489158329e-04
9.885164273225477416e-02 2.319282053408217026e-02 1.932586866145702387e-04
9.896286111158181242e-02 2.312514205276184828e-02 1.949815979419982108e-04
9.907407949090887844e-02 2.318200143619164252e-02 1.969032273787005933e-04
9.918529787023594446e-02 2.328953918700723755e-02 1.990091573528237690e-04
9.929651624956298273e-02 2.300760449272155547e-02 1.994982930130783391e-04
9.940773462889004874e-02 2.326805851866931008e-02 2.026910778731428448e-04
9.951895300821711476e-02 2.341076549657423664e-02 2.049355364674762656e-04
9.963017138754415303e-02 2.353636376584049630e-02 2.077413217997065942e-04
9.974138976687121905e-02 2.337892620059834475e-02 2.087848257179115248e-04
9.985260814619828507e-02 2.334244791086287699e-02 2.103889088481368508e-04
9.996382652552532333e-02 2.324118116379285739e-02 2.118683418712990227e-04
1.000750449048523893e-01 2.292646624333996574e-02 2.124944309709420683e-04
1.001862632841794554e-01 2.306894604994986706e-02 2.149309441891697513e-04
1.002974816635064936e-01 2.310246200657429735e-02 2.160890317540048184e-04
1.004087000428335597e-01 2.308061901360738619e-02 2.172680208258668904e-04
1.005199184221606257e-01 2.315115032886211344e-02 2.185809579971144552e-04
1.006311368014876639e-01 2.345467603811423815e-02 2.209972782817918007e-04
1.007423551808147300e-01 2.333247358447346903e-02 2.219573363828989960e-04
1.008535735601417960e-01 2.327699607465729889e-02 2.235175510348635800e-04
1.009647919394688342e-01 2.324463216216644465e-02 2.255723947188746116e-04
1.010760103187959003e-01 2.285424427799042160e-02 2.259852463926581199e-04
1.011872286981229663e-01 2.328692988583688089e-02 2.303911237932952595e-04
1.012984470774500045e-01 2.334214782209088554e-02 2.330209080415617982e-04
1.014096654567770706e-01 2.315913665005757405e-02 2.343444586326348721e-04
1.015208838361041366e-01 2.356216545869732268e-02 2.387248601540797443e-04
1.016321022154311748e-01 2.349197785123631824e-02 2.410570114717513167e-04
1.017433205947582409e-01 2.317084696624439194e-02 2.417398709407341754e-04
1.018545389740853069e-01 2.372973993379596386e-02 2.473542806741458482e-04
1.019657573534123451e-01 2.340251436674752050e-02 2.484568656023569168e-04
1.020769757327394112e-01 2.360977095413229268e-02 2.523614994776807782e-04
1.021881941120664772e-01 2.336509972952207151e-02 2.537231587774897148e-04
1.022994124913935154e-01 2.365791436569406742e-02 2.588364664650780167e-04
1.024106308707205815e-01 2.300739736053903847e-02 2.578701148158109887e-04
1.025218492500476475e-01 2.322788355217247913e-02 2.629963615789141494e-04
1.026330676293746857e-01 2.371286603024018794e-02 2.692385561896437521e-04
1.027442860087017518e-01 2.340597872224484816e-02 2.700862410406115180e-04
1.028555043880288178e-01 2.316434290528559398e-02 2.720995632203366730e-04
1.029667227673558560e-01 2.330899540290933686e-02 2.765182561795869408e-04
1.030779411466829221e-01 2.299136023030950646e-02 2.783214185440350901e-04
1.031891595260099881e-01 2.347281983960205001e-02 2.849878250743188173e-04
1.033003779053370264e-01 2.405780944618176806e-02 2.926865439913986489e-04
1.034115962846640924e-01 2.337135322101677529e-02 2.925255124553093836e-04
1.035228146639911584e-01 2.492020693470567427e-02 3.076592184798170862e-04
1.036340330433181967e-01 2.322635326002553749e-02 2.993482864817439883e-04
1.037452514226452627e-01 2.383947998148364805e-02 3.089578595155796983e-04
1.038564698019723287e-01 2.362329276150187604e-02 3.123390697596090245e-04
1.039676881812993670e-01 2.357371057622045449e-02 3.179159834047800746e-04
1.040789065606264330e-01 2.389695540758798517e-02 3.256186089745446315e-04
1.041901249399534990e-01 2.357553443301514673e-02 3.278687955066986941e-04
1.043013433192805373e-01 2.317471244009103662e-02 3.279977482471172173e-04
1.044125616986076033e-01 2.368085345081340568e-02 3.346771930045435209e-04
1.045237800779346693e-01 2.393456344250821308e-02 3.396969208754319612e-04
1.046349984572617076e-01 2.361171815810035601e-02 3.411005354842853283e-04
1.047462168365887736e-01 2.358039402558710293e-02 3.425985869414028715e-04
1.048574352159158396e-01 2.337728497179150655e-02 3.442337774569387211e-04
1.049686535952428779e-01 2.328328592593810129e-02 3.481634140269948378e-04
1.050798719745699439e-01 2.309892740514835757e-02 3.500366344684979433e-04
1.051910903538970099e-01 2.353767664880728264e-02 3.576587444781002714e-04
1.053023087332240482e-01 2.257722155757817609e-02 3.521491598382888778e-04
1.054135271125511142e-01 2.329769833784898353e-02 3.620062999028364546e-04
1.055247454918781802e-01 2.275914584420196327e-02 3.614065865082154638e-04
1.056359638712052185e-01 2.307213989216812949e-02 3.669962164062342625e-04
1.057471822505322845e-01 2.347284937546788297e-02 3.740800111125054434e-04
1.058584006298593505e-01 2.398615580482437587e-02 3.830210187697590668e-04
1.059696190091863888e-01 2.323255974215915690e-02 3.799226560404116507e-04
1.060808373885134548e-01 2.291514990310323033e-02 3.819784631380729713e-04
1.061920557678405208e-01 2.332207010644609183e-02 3.902891400865033679e-04
1.063032741471675591e-01 2.340213351288612451e-02 3.953252751787721575e-04
1.064144925264946251e-01 2.361622801077922426e-02 4.029775401628969971e-04
1.065257109058216911e-01 2.276843191532244154e-02 3.997012171612428460e-04
1.066369292851487294e-01 2.336997239295740547e-02 4.104403367540902510e-04
1.067481476644757954e-01 2.358541629265960976e-02 4.171208993854603575e-04
1.068593660438028614e-01 2.318783168554603216e-02 4.201141180737325638e-04
1.069705844231298997e-01 2.299268979635384763e-02 4.236423928068891822e-04
1.070818028024569657e-01 2.327989254718115103e-02 4.313119710541315588e-04
1.071930211817840317e-01 2.383901647376151373e-02 4.433185704279577984e-04
1.073042395611110700e-01 2.393143225752977082e-02 4.505842926926887921e-04
1.074154579404381360e-01 2.339027689932561549e-02 4.528058120855629927e-04
1.075266763197652020e-01 2.361027241430379078e-02 4.627209055938309506e-04
1.076378946990922403e-01 2.310976840252393014e-02 4.644829870587425234e-04
1.077491130784193063e-01 2.303153981675887252e-02 4.709115166965025510e-04
1.078603314577463723e-01 2.320733678712762552e-02 4.798094540230166518e-04
1.079715498370734106e-01 2.362785512819000691e-02 4.923571849620070979e-04
1.080827682164004766e-01 2.341761754072377300e-02 4.989876381588887952e-04
1.081939865957275426e-01 2.374839513721112294e-02 5.146338387009326146e-04
1.083052049750545809e-01 2.297558863151167446e-02 5.137815446219800479e-04
1.084164233543816469e-01 2.363555087490081669e-02 5.310263399178067733e-04
1.085276417337087129e-01 2.434251335751345946e-02 5.508621389211541472e-04
1.086388601130357512e-01 2.377669603698590386e-02 5.544228379969881517e-04
1.087500784923628172e-01 2.309413557162630359e-02 5.569392699669628490e-04
1.088612968716898832e-01 2.378397127445602485e-02 5.811166298776920076e-04
1.089725152510169215e-01 2.324143038677252415e-02 5.887144742764897735e-04
1.090837336303439875e-01 2.398701231385155092e-02 6.154736477430676868e-04
1.091949520096710535e-01 2.272059560017709173e-02 6.144259058894296997e-04
1.093061703889980918e-01 2.351901762831042769e-02 6.421104700848503759e-04
1.094173887683251578e-01 2.381216540796144560e-02 6.633860360546153150e-04
1.095286071476522238e-01 2.370579365164457789e-02 6.825305933694063298e-04
1.096398255269792621e-01 2.361080462029450239e-02 7.047626858365236939e-04
1.097510439063063281e-01 2.338510273501625755e-02 7.263167587412546833e-04
1.098622622856333941e-01 2.320591110503936183e-02 7.524701057825472017e-04
1.099734806649604324e-01 2.419079596391637832e-02 8.039790621771645890e-04
1.100846990442874984e-01 2.457694978609547068e-02 8.460313140166786719e-04
1.101959174236145644e-01 2.415837233967413691e-02 8.797860168350535564e-04
1.103071358029416027e-01 2.564224839447032389e-02 9.635535240440071042e-04
1.104183541822686687e-01 2.318132828845453214e-02 9.634743988328078965e-04
1.105295725615957347e-01 2.367360334992283516e-02 1.045341943833395966e-03
1.106407909409227730e-01 2.177582755764059450e-02 1.087354581921863138e-03
1.107520093202498390e-01 2.460573525915368473e-02 1.288865540770109831e-03
1.108632276995769050e-01 2.519723403976180387e-02 1.464719885840239447e-03
1.109744460789039433e-01 2.510246943157794577e-02 1.674415607237298483e-03
1.110856644582310093e-01 3.163555408916933487e-02 2.369113527614084315e-03
1.111968828375580753e-01 3.069903421042671082e-02 3.464331186630822089e-03
